scenario,algorithm,temperature,annealing,solved,iterations,cost,time
155,F-CBS (T=10.0),10.0,False,False,1024,inf,0.7274188995361328
155,F-CBS (T=12.0),12.0,False,False,1024,inf,0.7237899303436279
155,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.6237857341766357
155,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.5874984264373779
155,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.601008415222168
155,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.5900986194610596
155,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.6064815521240234
156,CBS,,False,True,8,66.0,0.003815174102783203
156,F-CBS (T=1.0),1.0,False,True,7,66.0,0.0030455589294433594
156,F-CBS (T=2.0),2.0,False,True,7,66.0,0.0033130645751953125
156,F-CBS (T=5.0),5.0,False,True,7,66.0,0.0036008358001708984
156,F-CBS (T=10.0),10.0,False,True,7,66.0,0.0029954910278320312
156,F-CBS (T=12.0),12.0,False,True,7,66.0,0.003058910369873047
156,F-CBS Anneal (T=1.0→0),1.0,True,True,7,66.0,0.0029931068420410156
156,F-CBS Anneal (T=2.0→0),2.0,True,True,7,66.0,0.003358125686645508
156,F-CBS Anneal (T=5.0→0),5.0,True,True,7,66.0,0.0035965442657470703
156,F-CBS Anneal (T=10.0→0),10.0,True,True,7,66.0,0.0031731128692626953
156,F-CBS Anneal (T=12.0→0),12.0,True,True,7,66.0,0.0029997825622558594
157,CBS,,False,False,1024,inf,0.9190723896026611
157,F-CBS (T=1.0),1.0,False,False,1024,inf,1.0261688232421875
157,F-CBS (T=2.0),2.0,False,False,1024,inf,1.065948247909546
157,F-CBS (T=5.0),5.0,False,False,1024,inf,2.166325569152832
157,F-CBS (T=10.0),10.0,False,False,1024,inf,2.159924268722534
157,F-CBS (T=12.0),12.0,False,False,1024,inf,2.1290292739868164
157,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.8999936580657959
157,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.9528863430023193
157,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.9685060977935791
157,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.9317116737365723
157,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.9169971942901611
158,CBS,,False,True,3,55.0,0.0028340816497802734
158,F-CBS (T=1.0),1.0,False,True,3,55.0,0.0015306472778320312
158,F-CBS (T=2.0),2.0,False,True,3,55.0,0.0016429424285888672
158,F-CBS (T=5.0),5.0,False,True,3,55.0,0.0017054080963134766
158,F-CBS (T=10.0),10.0,False,True,3,55.0,0.0014791488647460938
158,F-CBS (T=12.0),12.0,False,True,3,55.0,0.0014810562133789062
158,F-CBS Anneal (T=1.0→0),1.0,True,True,3,55.0,0.0014958381652832031
158,F-CBS Anneal (T=2.0→0),2.0,True,True,3,55.0,0.001489877700805664
158,F-CBS Anneal (T=5.0→0),5.0,True,True,3,55.0,0.001474142074584961
158,F-CBS Anneal (T=10.0→0),10.0,True,True,3,55.0,0.0014781951904296875
158,F-CBS Anneal (T=12.0→0),12.0,True,True,3,55.0,0.0014781951904296875
159,CBS,,False,False,1024,inf,0.7948160171508789
159,F-CBS (T=1.0),1.0,False,False,1024,inf,0.8842024803161621
159,F-CBS (T=2.0),2.0,False,True,6,84.0,0.005110740661621094
159,F-CBS (T=5.0),5.0,False,True,6,84.0,0.0048122406005859375
159,F-CBS (T=10.0),10.0,False,True,6,84.0,0.005199432373046875
159,F-CBS (T=12.0),12.0,False,True,6,84.0,0.004862308502197266
159,F-CBS Anneal (T=1.0→0),1.0,True,True,14,84.0,0.01041269302368164
159,F-CBS Anneal (T=2.0→0),2.0,True,True,6,84.0,0.0048160552978515625
159,F-CBS Anneal (T=5.0→0),5.0,True,True,6,84.0,0.0047647953033447266
159,F-CBS Anneal (T=10.0→0),10.0,True,True,6,84.0,0.004782676696777344
159,F-CBS Anneal (T=12.0→0),12.0,True,True,6,84.0,0.004797220230102539
160,CBS,,False,False,1024,inf,1.2122151851654053
160,F-CBS (T=1.0),1.0,False,False,1024,inf,1.3892710208892822
160,F-CBS (T=2.0),2.0,False,False,1024,inf,1.2693769931793213
160,F-CBS (T=5.0),5.0,False,False,1024,inf,1.2160205841064453
160,F-CBS (T=10.0),10.0,False,False,1024,inf,1.2897675037384033
160,F-CBS (T=12.0),12.0,False,False,1024,inf,1.1826252937316895
160,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,1.2421789169311523
160,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,1.247279167175293
160,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.2012171745300293
160,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,1.2103633880615234
160,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,1.2210988998413086
161,CBS,,False,False,1024,inf,0.6864988803863525
161,F-CBS (T=1.0),1.0,False,False,1024,inf,0.4984884262084961
161,F-CBS (T=2.0),2.0,False,False,1024,inf,0.48740530014038086
161,F-CBS (T=5.0),5.0,False,False,1024,inf,0.5280086994171143
161,F-CBS (T=10.0),10.0,False,False,1024,inf,0.4851832389831543
161,F-CBS (T=12.0),12.0,False,False,1024,inf,0.5147538185119629
161,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.6971046924591064
161,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.7190485000610352
161,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.7128159999847412
161,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.7794184684753418
161,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.7940466403961182
162,CBS,,False,True,15,92.0,0.01279759407043457
162,F-CBS (T=1.0),1.0,False,True,5,92.0,0.005151271820068359
162,F-CBS (T=2.0),2.0,False,True,5,92.0,0.005832195281982422
162,F-CBS (T=5.0),5.0,False,True,5,92.0,0.004736661911010742
162,F-CBS (T=10.0),10.0,False,True,5,92.0,0.004693746566772461
162,F-CBS (T=12.0),12.0,False,True,5,92.0,0.00536036491394043
162,F-CBS Anneal (T=1.0→0),1.0,True,True,5,92.0,0.0050449371337890625
162,F-CBS Anneal (T=2.0→0),2.0,True,True,5,92.0,0.004709482192993164
162,F-CBS Anneal (T=5.0→0),5.0,True,True,5,92.0,0.004878997802734375
162,F-CBS Anneal (T=10.0→0),10.0,True,True,5,92.0,0.0048809051513671875
162,F-CBS Anneal (T=12.0→0),12.0,True,True,5,92.0,0.004735469818115234
163,CBS,,False,False,1024,inf,0.5333006381988525
163,F-CBS (T=1.0),1.0,False,True,11,80.0,0.0062825679779052734
163,F-CBS (T=2.0),2.0,False,True,9,80.0,0.0052225589752197266
163,F-CBS (T=5.0),5.0,False,True,9,80.0,0.005276203155517578
163,F-CBS (T=10.0),10.0,False,True,9,80.0,0.005217552185058594
163,F-CBS (T=12.0),12.0,False,True,9,80.0,0.0052013397216796875
163,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.6317932605743408
163,F-CBS Anneal (T=2.0→0),2.0,True,True,9,80.0,0.005799055099487305
163,F-CBS Anneal (T=5.0→0),5.0,True,True,9,80.0,0.00661921501159668
163,F-CBS Anneal (T=10.0→0),10.0,True,True,9,80.0,0.005461931228637695
163,F-CBS Anneal (T=12.0→0),12.0,True,True,9,80.0,0.0061342716217041016
164,CBS,,False,False,1024,inf,0.6725337505340576
164,F-CBS (T=1.0),1.0,False,False,1024,inf,0.63431715965271
164,F-CBS (T=2.0),2.0,False,False,1024,inf,0.6152725219726562
164,F-CBS (T=5.0),5.0,False,False,1024,inf,0.632899284362793
164,F-CBS (T=10.0),10.0,False,False,1024,inf,0.6190328598022461
164,F-CBS (T=12.0),12.0,False,False,1024,inf,0.6271910667419434
164,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.6339402198791504
164,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.6243777275085449
164,F-CBS Anneal (T=5.0→0),5.0,True,True,13,76.0,0.008862972259521484
164,F-CBS Anneal (T=10.0→0),10.0,True,True,13,76.0,0.008619546890258789
164,F-CBS Anneal (T=12.0→0),12.0,True,True,13,76.0,0.009920597076416016
165,CBS,,False,False,1024,inf,0.7027742862701416
165,F-CBS (T=1.0),1.0,False,False,1024,inf,0.5356411933898926
165,F-CBS (T=2.0),2.0,False,False,1024,inf,0.540985107421875
165,F-CBS (T=5.0),5.0,False,False,1024,inf,0.515779972076416
165,F-CBS (T=10.0),10.0,False,False,1024,inf,0.5306012630462646
165,F-CBS (T=12.0),12.0,False,False,1024,inf,0.5158872604370117
165,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.6361815929412842
165,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.6526656150817871
165,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.6947197914123535
165,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.6454305648803711
165,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.637218713760376
166,CBS,,False,False,1024,inf,0.712730884552002
166,F-CBS (T=1.0),1.0,False,False,1024,inf,0.9226293563842773
166,F-CBS (T=2.0),2.0,False,False,1024,inf,1.0839221477508545
166,F-CBS (T=5.0),5.0,False,False,1024,inf,1.7719192504882812
166,F-CBS (T=10.0),10.0,False,False,1024,inf,1.7400879859924316
166,F-CBS (T=12.0),12.0,False,False,1024,inf,5.072234153747559
166,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.6984291076660156
166,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.802936315536499
166,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.1761996746063232
166,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,3.7258119583129883
166,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,3.883927345275879
167,CBS,,False,False,1024,inf,0.9696440696716309
167,F-CBS (T=1.0),1.0,False,False,1024,inf,0.8543410301208496
167,F-CBS (T=2.0),2.0,False,False,1024,inf,0.8566367626190186
167,F-CBS (T=5.0),5.0,False,False,1024,inf,0.8593997955322266
167,F-CBS (T=10.0),10.0,False,False,1024,inf,0.8643267154693604
167,F-CBS (T=12.0),12.0,False,False,1024,inf,0.8735561370849609
167,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.9158306121826172
167,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.9073226451873779
167,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.9237182140350342
167,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.9006462097167969
167,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.9187490940093994
168,CBS,,False,True,30,105.0,0.028637170791625977
168,F-CBS (T=1.0),1.0,False,True,8,105.0,0.008598089218139648
168,F-CBS (T=2.0),2.0,False,True,8,105.0,0.009970426559448242
168,F-CBS (T=5.0),5.0,False,True,8,105.0,0.008802652359008789
168,F-CBS (T=10.0),10.0,False,True,8,105.0,0.01032400131225586
168,F-CBS (T=12.0),12.0,False,True,8,105.0,0.009429693222045898
168,F-CBS Anneal (T=1.0→0),1.0,True,True,10,105.0,0.010872602462768555
168,F-CBS Anneal (T=2.0→0),2.0,True,True,10,105.0,0.011797666549682617
168,F-CBS Anneal (T=5.0→0),5.0,True,True,10,105.0,0.011393547058105469
168,F-CBS Anneal (T=10.0→0),10.0,True,True,10,105.0,0.010860919952392578
168,F-CBS Anneal (T=12.0→0),12.0,True,True,10,105.0,0.011656761169433594
169,CBS,,False,False,1024,inf,0.6272423267364502
169,F-CBS (T=1.0),1.0,False,False,1024,inf,0.6458768844604492
169,F-CBS (T=2.0),2.0,False,False,1024,inf,0.6234807968139648
169,F-CBS (T=5.0),5.0,False,False,1024,inf,0.6043844223022461
169,F-CBS (T=10.0),10.0,False,False,1024,inf,0.6209919452667236
169,F-CBS (T=12.0),12.0,False,False,1024,inf,0.6460886001586914
169,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.5785477161407471
169,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.5912582874298096
169,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.5754721164703369
169,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.600212812423706
169,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.6172056198120117
170,CBS,,False,False,1024,inf,0.8729393482208252
170,F-CBS (T=1.0),1.0,False,False,1024,inf,0.9025139808654785
170,F-CBS (T=2.0),2.0,False,False,1024,inf,0.9612901210784912
170,F-CBS (T=5.0),5.0,False,False,1024,inf,0.8757846355438232
170,F-CBS (T=10.0),10.0,False,False,1024,inf,0.8887298107147217
170,F-CBS (T=12.0),12.0,False,False,1024,inf,0.9221258163452148
170,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.9060006141662598
170,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.9072287082672119
170,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.8760378360748291
170,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.9072902202606201
170,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.8592605590820312
171,CBS,,False,False,1024,inf,0.9074275493621826
171,F-CBS (T=1.0),1.0,False,False,1024,inf,1.1122028827667236
171,F-CBS (T=2.0),2.0,False,False,1024,inf,1.1167480945587158
171,F-CBS (T=5.0),5.0,False,False,1024,inf,1.1263151168823242
171,F-CBS (T=10.0),10.0,False,False,1024,inf,1.1110999584197998
171,F-CBS (T=12.0),12.0,False,False,1024,inf,1.1357932090759277
171,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,1.2520909309387207
171,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,1.1872608661651611
171,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.1005268096923828
171,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,1.1206507682800293
171,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,1.41282320022583
172,CBS,,False,False,1024,inf,0.564734935760498
172,F-CBS (T=1.0),1.0,False,False,1024,inf,0.5541963577270508
172,F-CBS (T=2.0),2.0,False,False,1024,inf,0.6125319004058838
172,F-CBS (T=5.0),5.0,False,False,1024,inf,0.5649912357330322
172,F-CBS (T=10.0),10.0,False,False,1024,inf,0.5568149089813232
172,F-CBS (T=12.0),12.0,False,False,1024,inf,0.5499939918518066
172,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.5628488063812256
172,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.5700888633728027
172,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.5962626934051514
172,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.5872616767883301
172,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.6182165145874023
173,CBS,,False,False,1024,inf,0.6207103729248047
173,F-CBS (T=1.0),1.0,False,True,7,65.0,0.0041980743408203125
173,F-CBS (T=2.0),2.0,False,True,7,65.0,0.004076957702636719
173,F-CBS (T=5.0),5.0,False,True,7,65.0,0.004483461380004883
173,F-CBS (T=10.0),10.0,False,True,7,65.0,0.004195690155029297
173,F-CBS (T=12.0),12.0,False,True,7,65.0,0.004091739654541016
173,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.699038028717041
173,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.705014705657959
173,F-CBS Anneal (T=5.0→0),5.0,True,True,7,65.0,0.004415988922119141
173,F-CBS Anneal (T=10.0→0),10.0,True,True,7,65.0,0.004300594329833984
173,F-CBS Anneal (T=12.0→0),12.0,True,True,7,65.0,0.00434422492980957
174,CBS,,False,True,9,82.0,0.008399248123168945
174,F-CBS (T=1.0),1.0,False,True,7,82.0,0.00559234619140625
174,F-CBS (T=2.0),2.0,False,True,7,82.0,0.006334781646728516
174,F-CBS (T=5.0),5.0,False,True,7,82.0,0.005654811859130859
174,F-CBS (T=10.0),10.0,False,True,7,82.0,0.005716800689697266
174,F-CBS (T=12.0),12.0,False,True,7,82.0,0.005347013473510742
174,F-CBS Anneal (T=1.0→0),1.0,True,True,7,82.0,0.005501508712768555
174,F-CBS Anneal (T=2.0→0),2.0,True,True,7,82.0,0.005747318267822266
174,F-CBS Anneal (T=5.0→0),5.0,True,True,7,82.0,0.00585627555847168
174,F-CBS Anneal (T=10.0→0),10.0,True,True,7,82.0,0.006883859634399414
174,F-CBS Anneal (T=12.0→0),12.0,True,True,7,82.0,0.006041526794433594
175,CBS,,False,True,20,79.0,0.014050006866455078
175,F-CBS (T=1.0),1.0,False,True,6,79.0,0.004499912261962891
175,F-CBS (T=2.0),2.0,False,True,6,79.0,0.004322052001953125
175,F-CBS (T=5.0),5.0,False,True,6,79.0,0.00417017936706543
175,F-CBS (T=10.0),10.0,False,True,6,79.0,0.004490375518798828
175,F-CBS (T=12.0),12.0,False,True,6,79.0,0.0043599605560302734
175,F-CBS Anneal (T=1.0→0),1.0,True,True,6,79.0,0.004275798797607422
175,F-CBS Anneal (T=2.0→0),2.0,True,True,6,79.0,0.004203081130981445
175,F-CBS Anneal (T=5.0→0),5.0,True,True,6,79.0,0.0043179988861083984
175,F-CBS Anneal (T=10.0→0),10.0,True,True,6,79.0,0.004174232482910156
175,F-CBS Anneal (T=12.0→0),12.0,True,True,6,79.0,0.00415492057800293
176,CBS,,False,False,1024,inf,0.8209431171417236
176,F-CBS (T=1.0),1.0,False,False,1024,inf,0.8330445289611816
176,F-CBS (T=2.0),2.0,False,False,1024,inf,0.8627848625183105
176,F-CBS (T=5.0),5.0,False,False,1024,inf,0.8558731079101562
176,F-CBS (T=10.0),10.0,False,False,1024,inf,0.93310546875
176,F-CBS (T=12.0),12.0,False,False,1024,inf,0.9014358520507812
176,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.8621649742126465
176,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.8542735576629639
176,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.8716881275177002
176,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.839625358581543
176,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.8477132320404053
177,CBS,,False,True,127,85.0,0.07185959815979004
177,F-CBS (T=1.0),1.0,False,True,12,85.0,0.007057666778564453
177,F-CBS (T=2.0),2.0,False,True,12,85.0,0.007004737854003906
177,F-CBS (T=5.0),5.0,False,True,10,85.0,0.006281614303588867
177,F-CBS (T=10.0),10.0,False,True,10,85.0,0.006119966506958008
177,F-CBS (T=12.0),12.0,False,True,10,85.0,0.0061190128326416016
177,F-CBS Anneal (T=1.0→0),1.0,True,True,12,85.0,0.0072405338287353516
177,F-CBS Anneal (T=2.0→0),2.0,True,True,12,85.0,0.006955385208129883
177,F-CBS Anneal (T=5.0→0),5.0,True,True,10,85.0,0.006251096725463867
177,F-CBS Anneal (T=10.0→0),10.0,True,True,10,85.0,0.006380319595336914
177,F-CBS Anneal (T=12.0→0),12.0,True,True,10,85.0,0.005742788314819336
178,CBS,,False,True,7,96.0,0.0060577392578125
178,F-CBS (T=1.0),1.0,False,True,7,96.0,0.00471806526184082
178,F-CBS (T=2.0),2.0,False,False,1024,inf,0.6168186664581299
178,F-CBS (T=5.0),5.0,False,False,1024,inf,0.6764547824859619
178,F-CBS (T=10.0),10.0,False,False,1024,inf,0.6618525981903076
178,F-CBS (T=12.0),12.0,False,False,1024,inf,0.6146707534790039
178,F-CBS Anneal (T=1.0→0),1.0,True,True,7,96.0,0.00481414794921875
178,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.5795462131500244
178,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.6238749027252197
178,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.7157754898071289
178,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.6127300262451172
179,CBS,,False,True,17,97.0,0.014334440231323242
179,F-CBS (T=1.0),1.0,False,True,10,97.0,0.007135152816772461
179,F-CBS (T=2.0),2.0,False,True,6,97.0,0.005410909652709961
179,F-CBS (T=5.0),5.0,False,True,6,97.0,0.00501704216003418
179,F-CBS (T=10.0),10.0,False,True,6,97.0,0.0050220489501953125
179,F-CBS (T=12.0),12.0,False,True,6,97.0,0.005225181579589844
179,F-CBS Anneal (T=1.0→0),1.0,True,True,13,97.0,0.00960683822631836
179,F-CBS Anneal (T=2.0→0),2.0,True,True,6,97.0,0.004987478256225586
179,F-CBS Anneal (T=5.0→0),5.0,True,True,6,97.0,0.004602193832397461
179,F-CBS Anneal (T=10.0→0),10.0,True,True,6,97.0,0.004992008209228516
179,F-CBS Anneal (T=12.0→0),12.0,True,True,6,97.0,0.005165576934814453
180,CBS,,False,False,1024,inf,1.9385247230529785
180,F-CBS (T=1.0),1.0,False,False,1024,inf,1.8918352127075195
180,F-CBS (T=2.0),2.0,False,False,1024,inf,1.8692686557769775
180,F-CBS (T=5.0),5.0,False,False,1024,inf,1.9178643226623535
180,F-CBS (T=10.0),10.0,False,False,1024,inf,3.42352032661438
180,F-CBS (T=12.0),12.0,False,False,1024,inf,3.2166013717651367
180,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,1.850733757019043
180,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,1.877753496170044
180,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.8408899307250977
180,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,3.2541379928588867
180,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,3.205289125442505
181,CBS,,False,False,1024,inf,0.4714672565460205
181,F-CBS (T=1.0),1.0,False,False,1024,inf,0.5404338836669922
181,F-CBS (T=2.0),2.0,False,False,1024,inf,0.546790599822998
181,F-CBS (T=5.0),5.0,False,False,1024,inf,0.5320329666137695
181,F-CBS (T=10.0),10.0,False,False,1024,inf,0.5645871162414551
181,F-CBS (T=12.0),12.0,False,False,1024,inf,0.5628838539123535
181,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.5854804515838623
181,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.5416433811187744
181,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.5496108531951904
181,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.5792248249053955
181,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.5833520889282227
182,CBS,,False,True,17,61.0,0.009048223495483398
182,F-CBS (T=1.0),1.0,False,True,9,61.0,0.0041196346282958984
182,F-CBS (T=2.0),2.0,False,True,8,61.0,0.003350496292114258
182,F-CBS (T=5.0),5.0,False,True,7,62.0,0.0035767555236816406
182,F-CBS (T=10.0),10.0,False,True,7,62.0,0.0034062862396240234
182,F-CBS (T=12.0),12.0,False,True,7,62.0,0.0032126903533935547
182,F-CBS Anneal (T=1.0→0),1.0,True,True,23,61.0,0.010144710540771484
182,F-CBS Anneal (T=2.0→0),2.0,True,True,13,62.0,0.005975008010864258
182,F-CBS Anneal (T=5.0→0),5.0,True,True,7,62.0,0.003075122833251953
182,F-CBS Anneal (T=10.0→0),10.0,True,True,7,62.0,0.0032415390014648438
182,F-CBS Anneal (T=12.0→0),12.0,True,True,7,62.0,0.0032739639282226562
183,CBS,,False,True,2,73.0,0.0030155181884765625
183,F-CBS (T=1.0),1.0,False,True,2,73.0,0.002266407012939453
183,F-CBS (T=2.0),2.0,False,True,2,73.0,0.001584768295288086
183,F-CBS (T=5.0),5.0,False,True,2,73.0,0.0014264583587646484
183,F-CBS (T=10.0),10.0,False,True,2,73.0,0.0016727447509765625
183,F-CBS (T=12.0),12.0,False,True,2,73.0,0.0016584396362304688
183,F-CBS Anneal (T=1.0→0),1.0,True,True,2,73.0,0.0015382766723632812
183,F-CBS Anneal (T=2.0→0),2.0,True,True,2,73.0,0.0015363693237304688
183,F-CBS Anneal (T=5.0→0),5.0,True,True,2,73.0,0.0017323493957519531
183,F-CBS Anneal (T=10.0→0),10.0,True,True,2,73.0,0.002043008804321289
183,F-CBS Anneal (T=12.0→0),12.0,True,True,2,73.0,0.0015475749969482422
184,CBS,,False,False,1024,inf,0.7200963497161865
184,F-CBS (T=1.0),1.0,False,True,11,80.0,0.007555246353149414
184,F-CBS (T=2.0),2.0,False,True,9,80.0,0.005994319915771484
184,F-CBS (T=5.0),5.0,False,True,9,80.0,0.005965709686279297
184,F-CBS (T=10.0),10.0,False,True,9,80.0,0.006059169769287109
184,F-CBS (T=12.0),12.0,False,True,9,80.0,0.005966663360595703
184,F-CBS Anneal (T=1.0→0),1.0,True,True,11,80.0,0.00752568244934082
184,F-CBS Anneal (T=2.0→0),2.0,True,True,16,80.0,0.010294437408447266
184,F-CBS Anneal (T=5.0→0),5.0,True,True,16,80.0,0.010374069213867188
184,F-CBS Anneal (T=10.0→0),10.0,True,True,16,80.0,0.01062774658203125
184,F-CBS Anneal (T=12.0→0),12.0,True,True,16,80.0,0.010680913925170898
185,CBS,,False,False,1024,inf,0.887840986251831
185,F-CBS (T=1.0),1.0,False,False,1024,inf,0.9640443325042725
185,F-CBS (T=2.0),2.0,False,False,1024,inf,1.072890281677246
185,F-CBS (T=5.0),5.0,False,False,1024,inf,1.0088419914245605
185,F-CBS (T=10.0),10.0,False,False,1024,inf,0.9824070930480957
185,F-CBS (T=12.0),12.0,False,False,1024,inf,0.9812207221984863
185,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.9736025333404541
185,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.9671003818511963
185,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.005356788635254
185,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,1.0435879230499268
185,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.9762563705444336
186,CBS,,False,False,1024,inf,0.4969322681427002
186,F-CBS (T=1.0),1.0,False,False,1024,inf,0.4868171215057373
186,F-CBS (T=2.0),2.0,False,False,1024,inf,0.4661870002746582
186,F-CBS (T=5.0),5.0,False,False,1024,inf,0.5274753570556641
186,F-CBS (T=10.0),10.0,False,False,1024,inf,0.5142130851745605
186,F-CBS (T=12.0),12.0,False,False,1024,inf,0.5579075813293457
186,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.5123472213745117
186,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.544755220413208
186,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.5304667949676514
186,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.5373518466949463
186,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.5324802398681641
187,CBS,,False,False,1024,inf,0.8187737464904785
187,F-CBS (T=1.0),1.0,False,False,1024,inf,1.213996410369873
187,F-CBS (T=2.0),2.0,False,False,1024,inf,1.3555328845977783
187,F-CBS (T=5.0),5.0,False,False,1024,inf,1.3436968326568604
187,F-CBS (T=10.0),10.0,False,False,1024,inf,1.3032417297363281
187,F-CBS (T=12.0),12.0,False,False,1024,inf,1.3008625507354736
187,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.8255054950714111
187,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,1.313528060913086
187,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.3365027904510498
187,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,1.3662159442901611
187,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,1.3280346393585205
188,CBS,,False,False,1024,inf,0.7042193412780762
