scenario,algorithm,temperature,annealing,solved,iterations,cost,time
153,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.6791243553161621
154,CBS,,False,False,1024,inf,1.6236464977264404
154,F-CBS (T=1.0),1.0,False,True,16,114.0,0.02930927276611328
154,F-CBS (T=2.0),2.0,False,True,5,115.0,0.010114431381225586
154,F-CBS (T=5.0),5.0,False,True,5,115.0,0.00909280776977539
154,F-CBS (T=10.0),10.0,False,True,5,115.0,0.01047515869140625
154,F-CBS (T=12.0),12.0,False,True,5,115.0,0.00876164436340332
154,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,1.581352949142456
154,F-CBS Anneal (T=2.0→0),2.0,True,True,5,115.0,0.009884834289550781
154,F-CBS Anneal (T=5.0→0),5.0,True,True,5,115.0,0.00845479965209961
154,F-CBS Anneal (T=10.0→0),10.0,True,True,5,115.0,0.007993459701538086
154,F-CBS Anneal (T=12.0→0),12.0,True,True,5,115.0,0.0071566104888916016
155,CBS,,False,False,1024,inf,0.7954187393188477
155,F-CBS (T=1.0),1.0,False,False,1024,inf,0.9076299667358398
155,F-CBS (T=2.0),2.0,False,False,1024,inf,0.9262857437133789
155,F-CBS (T=5.0),5.0,False,False,1024,inf,0.919696569442749
155,F-CBS (T=10.0),10.0,False,False,1024,inf,1.0201539993286133
155,F-CBS (T=12.0),12.0,False,False,1024,inf,0.9206879138946533
155,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.7965621948242188
155,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.7983603477478027
155,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.7689156532287598
155,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.77870774269104
155,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.8062312602996826
156,CBS,,False,True,8,66.0,0.005151987075805664
156,F-CBS (T=1.0),1.0,False,True,7,66.0,0.003610849380493164
156,F-CBS (T=2.0),2.0,False,True,7,66.0,0.0038928985595703125
156,F-CBS (T=5.0),5.0,False,True,7,66.0,0.004316091537475586
156,F-CBS (T=10.0),10.0,False,True,7,66.0,0.003935098648071289
156,F-CBS (T=12.0),12.0,False,True,7,66.0,0.00396275520324707
156,F-CBS Anneal (T=1.0→0),1.0,True,True,7,66.0,0.00380706787109375
156,F-CBS Anneal (T=2.0→0),2.0,True,True,7,66.0,0.003348112106323242
156,F-CBS Anneal (T=5.0→0),5.0,True,True,7,66.0,0.003359079360961914
156,F-CBS Anneal (T=10.0→0),10.0,True,True,7,66.0,0.0034286975860595703
156,F-CBS Anneal (T=12.0→0),12.0,True,True,7,66.0,0.00347137451171875
157,CBS,,False,False,1024,inf,1.2051506042480469
157,F-CBS (T=1.0),1.0,False,False,1024,inf,1.408569574356079
157,F-CBS (T=2.0),2.0,False,False,1024,inf,1.3840587139129639
157,F-CBS (T=5.0),5.0,False,False,1024,inf,3.0046098232269287
157,F-CBS (T=10.0),10.0,False,False,1024,inf,2.994562864303589
157,F-CBS (T=12.0),12.0,False,False,1024,inf,2.9871826171875
157,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,1.2050855159759521
157,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,1.2106459140777588
157,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.2725038528442383
157,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,1.2142558097839355
157,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,1.2411458492279053
158,CBS,,False,True,3,55.0,0.0015583038330078125
158,F-CBS (T=1.0),1.0,False,True,3,55.0,0.0021278858184814453
158,F-CBS (T=2.0),2.0,False,True,3,55.0,0.0023267269134521484
158,F-CBS (T=5.0),5.0,False,True,3,55.0,0.0021829605102539062
158,F-CBS (T=10.0),10.0,False,True,3,55.0,0.002035379409790039
158,F-CBS (T=12.0),12.0,False,True,3,55.0,0.0019986629486083984
158,F-CBS Anneal (T=1.0→0),1.0,True,True,3,55.0,0.0018961429595947266
158,F-CBS Anneal (T=2.0→0),2.0,True,True,3,55.0,0.0018520355224609375
158,F-CBS Anneal (T=5.0→0),5.0,True,True,3,55.0,0.0018169879913330078
158,F-CBS Anneal (T=10.0→0),10.0,True,True,3,55.0,0.0016007423400878906
158,F-CBS Anneal (T=12.0→0),12.0,True,True,3,55.0,0.0014982223510742188
159,CBS,,False,False,1024,inf,1.055267095565796
159,F-CBS (T=1.0),1.0,False,False,1024,inf,1.0745792388916016
159,F-CBS (T=2.0),2.0,False,True,6,84.0,0.0056667327880859375
159,F-CBS (T=5.0),5.0,False,True,6,84.0,0.0057353973388671875
159,F-CBS (T=10.0),10.0,False,True,6,84.0,0.005925416946411133
159,F-CBS (T=12.0),12.0,False,True,6,84.0,0.0067403316497802734
159,F-CBS Anneal (T=1.0→0),1.0,True,True,14,84.0,0.012691497802734375
159,F-CBS Anneal (T=2.0→0),2.0,True,True,6,84.0,0.006198883056640625
159,F-CBS Anneal (T=5.0→0),5.0,True,True,6,84.0,0.006787538528442383
159,F-CBS Anneal (T=10.0→0),10.0,True,True,6,84.0,0.007001399993896484
159,F-CBS Anneal (T=12.0→0),12.0,True,True,6,84.0,0.0064966678619384766
160,CBS,,False,False,1024,inf,1.6124794483184814
160,F-CBS (T=1.0),1.0,False,False,1024,inf,1.7443079948425293
160,F-CBS (T=2.0),2.0,False,False,1024,inf,1.6262600421905518
160,F-CBS (T=5.0),5.0,False,False,1024,inf,1.6157865524291992
160,F-CBS (T=10.0),10.0,False,False,1024,inf,1.594391107559204
160,F-CBS (T=12.0),12.0,False,False,1024,inf,1.6290197372436523
160,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,1.6371705532073975
160,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,1.6737370491027832
160,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.6412913799285889
160,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,1.6331746578216553
160,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,1.626668930053711
161,CBS,,False,False,1024,inf,0.8959856033325195
161,F-CBS (T=1.0),1.0,False,False,1024,inf,0.6828241348266602
161,F-CBS (T=2.0),2.0,False,False,1024,inf,0.6834771633148193
161,F-CBS (T=5.0),5.0,False,False,1024,inf,0.7089474201202393
161,F-CBS (T=10.0),10.0,False,False,1024,inf,0.6684396266937256
161,F-CBS (T=12.0),12.0,False,False,1024,inf,0.6722962856292725
161,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.8943617343902588
161,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.8989601135253906
161,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.8991055488586426
161,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.9000246524810791
161,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.906651496887207
162,CBS,,False,True,15,92.0,0.014585018157958984
162,F-CBS (T=1.0),1.0,False,True,5,92.0,0.008204936981201172
162,F-CBS (T=2.0),2.0,False,True,5,92.0,0.006131887435913086
162,F-CBS (T=5.0),5.0,False,True,5,92.0,0.006102561950683594
162,F-CBS (T=10.0),10.0,False,True,5,92.0,0.006366252899169922
162,F-CBS (T=12.0),12.0,False,True,5,92.0,0.005384683609008789
162,F-CBS Anneal (T=1.0→0),1.0,True,True,5,92.0,0.006321907043457031
162,F-CBS Anneal (T=2.0→0),2.0,True,True,5,92.0,0.005454540252685547
162,F-CBS Anneal (T=5.0→0),5.0,True,True,5,92.0,0.005427837371826172
162,F-CBS Anneal (T=10.0→0),10.0,True,True,5,92.0,0.006876945495605469
162,F-CBS Anneal (T=12.0→0),12.0,True,True,5,92.0,0.006479740142822266
163,CBS,,False,False,1024,inf,0.7122573852539062
163,F-CBS (T=1.0),1.0,False,True,11,80.0,0.00659489631652832
163,F-CBS (T=2.0),2.0,False,True,9,80.0,0.007992267608642578
163,F-CBS (T=5.0),5.0,False,True,9,80.0,0.007638692855834961
163,F-CBS (T=10.0),10.0,False,True,9,80.0,0.008336305618286133
163,F-CBS (T=12.0),12.0,False,True,9,80.0,0.007849931716918945
163,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.8080048561096191
163,F-CBS Anneal (T=2.0→0),2.0,True,True,9,80.0,0.00877070426940918
163,F-CBS Anneal (T=5.0→0),5.0,True,True,9,80.0,0.00705718994140625
163,F-CBS Anneal (T=10.0→0),10.0,True,True,9,80.0,0.005500078201293945
163,F-CBS Anneal (T=12.0→0),12.0,True,True,9,80.0,0.006426811218261719
164,CBS,,False,False,1024,inf,0.8395702838897705
164,F-CBS (T=1.0),1.0,False,False,1024,inf,0.8007721900939941
164,F-CBS (T=2.0),2.0,False,False,1024,inf,0.8097934722900391
164,F-CBS (T=5.0),5.0,False,False,1024,inf,0.798393964767456
164,F-CBS (T=10.0),10.0,False,False,1024,inf,0.7901871204376221
164,F-CBS (T=12.0),12.0,False,False,1024,inf,0.783700704574585
164,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.7810578346252441
164,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.8043019771575928
164,F-CBS Anneal (T=5.0→0),5.0,True,True,13,76.0,0.013036489486694336
164,F-CBS Anneal (T=10.0→0),10.0,True,True,13,76.0,0.011978387832641602
164,F-CBS Anneal (T=12.0→0),12.0,True,True,13,76.0,0.009735822677612305
165,CBS,,False,False,1024,inf,0.9009971618652344
165,F-CBS (T=1.0),1.0,False,False,1024,inf,0.6774775981903076
165,F-CBS (T=2.0),2.0,False,False,1024,inf,0.6955721378326416
165,F-CBS (T=5.0),5.0,False,False,1024,inf,0.711035966873169
165,F-CBS (T=10.0),10.0,False,False,1024,inf,0.6874189376831055
165,F-CBS (T=12.0),12.0,False,False,1024,inf,0.6981432437896729
165,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.8398401737213135
165,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.8269774913787842
165,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.8757138252258301
165,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.8196225166320801
165,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.8173830509185791
166,CBS,,False,False,1024,inf,0.8907232284545898
166,F-CBS (T=1.0),1.0,False,False,1024,inf,1.2013463973999023
166,F-CBS (T=2.0),2.0,False,False,1024,inf,1.4347248077392578
166,F-CBS (T=5.0),5.0,False,False,1024,inf,2.2700676918029785
166,F-CBS (T=10.0),10.0,False,False,1024,inf,2.250734567642212
166,F-CBS (T=12.0),12.0,False,False,1024,inf,6.392324447631836
166,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.9410631656646729
166,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.9160523414611816
166,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.4607629776000977
166,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,4.666672468185425
166,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,4.8777687549591064
167,CBS,,False,False,1024,inf,1.164905071258545
167,F-CBS (T=1.0),1.0,False,False,1024,inf,1.0742671489715576
167,F-CBS (T=2.0),2.0,False,False,1024,inf,1.111316204071045
167,F-CBS (T=5.0),5.0,False,False,1024,inf,1.0795471668243408
167,F-CBS (T=10.0),10.0,False,False,1024,inf,1.0835473537445068
167,F-CBS (T=12.0),12.0,False,False,1024,inf,1.0765511989593506
167,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,1.0956363677978516
167,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,1.0782732963562012
167,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.1352581977844238
167,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,1.0765671730041504
167,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,1.0686094760894775
168,CBS,,False,True,30,105.0,0.031827688217163086
168,F-CBS (T=1.0),1.0,False,True,8,105.0,0.012654781341552734
168,F-CBS (T=2.0),2.0,False,True,8,105.0,0.009189844131469727
168,F-CBS (T=5.0),5.0,False,True,8,105.0,0.011298179626464844
168,F-CBS (T=10.0),10.0,False,True,8,105.0,0.012650489807128906
168,F-CBS (T=12.0),12.0,False,True,8,105.0,0.014162063598632812
168,F-CBS Anneal (T=1.0→0),1.0,True,True,10,105.0,0.015252351760864258
168,F-CBS Anneal (T=2.0→0),2.0,True,True,10,105.0,0.01151132583618164
168,F-CBS Anneal (T=5.0→0),5.0,True,True,10,105.0,0.013773202896118164
168,F-CBS Anneal (T=10.0→0),10.0,True,True,10,105.0,0.014729499816894531
168,F-CBS Anneal (T=12.0→0),12.0,True,True,10,105.0,0.011536121368408203
169,CBS,,False,False,1024,inf,0.7427794933319092
169,F-CBS (T=1.0),1.0,False,False,1024,inf,0.7603273391723633
169,F-CBS (T=2.0),2.0,False,False,1024,inf,0.7668988704681396
169,F-CBS (T=5.0),5.0,False,False,1024,inf,0.769289493560791
169,F-CBS (T=10.0),10.0,False,False,1024,inf,0.7546441555023193
169,F-CBS (T=12.0),12.0,False,False,1024,inf,0.7997126579284668
169,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.6928942203521729
169,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.6983959674835205
169,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.7133960723876953
169,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.717435359954834
169,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.703341007232666
170,CBS,,False,False,1024,inf,1.0618994235992432
170,F-CBS (T=1.0),1.0,False,False,1024,inf,1.0949580669403076
170,F-CBS (T=2.0),2.0,False,False,1024,inf,1.146235466003418
170,F-CBS (T=5.0),5.0,False,False,1024,inf,1.0668082237243652
170,F-CBS (T=10.0),10.0,False,False,1024,inf,1.0737831592559814
170,F-CBS (T=12.0),12.0,False,False,1024,inf,1.0586352348327637
170,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,1.0483646392822266
170,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,1.0475718975067139
170,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.0472750663757324
170,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,1.0471670627593994
170,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,1.06498384475708
171,CBS,,False,False,1024,inf,1.130429744720459
171,F-CBS (T=1.0),1.0,False,False,1024,inf,1.4295613765716553
171,F-CBS (T=2.0),2.0,False,False,1024,inf,1.3961658477783203
171,F-CBS (T=5.0),5.0,False,False,1024,inf,1.3879261016845703
171,F-CBS (T=10.0),10.0,False,False,1024,inf,1.3673605918884277
171,F-CBS (T=12.0),12.0,False,False,1024,inf,1.4104807376861572
171,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,1.4680769443511963
171,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,1.4126687049865723
171,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.4248428344726562
171,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,1.412367343902588
171,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,1.3991942405700684
172,CBS,,False,False,1024,inf,0.6523737907409668
172,F-CBS (T=1.0),1.0,False,False,1024,inf,0.6816163063049316
172,F-CBS (T=2.0),2.0,False,False,1024,inf,0.7309918403625488
172,F-CBS (T=5.0),5.0,False,False,1024,inf,0.69260573387146
172,F-CBS (T=10.0),10.0,False,False,1024,inf,0.6917521953582764
172,F-CBS (T=12.0),12.0,False,False,1024,inf,0.7101516723632812
172,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.6956367492675781
172,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.7015399932861328
172,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.6981344223022461
172,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.6736140251159668
172,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.7526788711547852
173,CBS,,False,False,1024,inf,0.7385377883911133
173,F-CBS (T=1.0),1.0,False,True,7,65.0,0.004908323287963867
173,F-CBS (T=2.0),2.0,False,True,7,65.0,0.005654811859130859
173,F-CBS (T=5.0),5.0,False,True,7,65.0,0.0035772323608398438
173,F-CBS (T=10.0),10.0,False,True,7,65.0,0.004533529281616211
173,F-CBS (T=12.0),12.0,False,True,7,65.0,0.004998922348022461
173,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.8893251419067383
173,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.8274991512298584
173,F-CBS Anneal (T=5.0→0),5.0,True,True,7,65.0,0.0049169063568115234
173,F-CBS Anneal (T=10.0→0),10.0,True,True,7,65.0,0.0046079158782958984
173,F-CBS Anneal (T=12.0→0),12.0,True,True,7,65.0,0.006159782409667969
174,CBS,,False,True,9,82.0,0.010858297348022461
174,F-CBS (T=1.0),1.0,False,True,7,82.0,0.008737564086914062
174,F-CBS (T=2.0),2.0,False,True,7,82.0,0.006989955902099609
174,F-CBS (T=5.0),5.0,False,True,7,82.0,0.0067958831787109375
174,F-CBS (T=10.0),10.0,False,True,7,82.0,0.006250143051147461
174,F-CBS (T=12.0),12.0,False,True,7,82.0,0.007296323776245117
174,F-CBS Anneal (T=1.0→0),1.0,True,True,7,82.0,0.0070645809173583984
174,F-CBS Anneal (T=2.0→0),2.0,True,True,7,82.0,0.007097721099853516
174,F-CBS Anneal (T=5.0→0),5.0,True,True,7,82.0,0.007815837860107422
174,F-CBS Anneal (T=10.0→0),10.0,True,True,7,82.0,0.008544921875
174,F-CBS Anneal (T=12.0→0),12.0,True,True,7,82.0,0.007025241851806641
175,CBS,,False,True,20,79.0,0.014386892318725586
175,F-CBS (T=1.0),1.0,False,True,6,79.0,0.004469871520996094
175,F-CBS (T=2.0),2.0,False,True,6,79.0,0.0060787200927734375
175,F-CBS (T=5.0),5.0,False,True,6,79.0,0.0057697296142578125
175,F-CBS (T=10.0),10.0,False,True,6,79.0,0.00485992431640625
175,F-CBS (T=12.0),12.0,False,True,6,79.0,0.005307435989379883
175,F-CBS Anneal (T=1.0→0),1.0,True,True,6,79.0,0.0060863494873046875
175,F-CBS Anneal (T=2.0→0),2.0,True,True,6,79.0,0.005169391632080078
175,F-CBS Anneal (T=5.0→0),5.0,True,True,6,79.0,0.006033658981323242
175,F-CBS Anneal (T=10.0→0),10.0,True,True,6,79.0,0.005777120590209961
175,F-CBS Anneal (T=12.0→0),12.0,True,True,6,79.0,0.00509333610534668
176,CBS,,False,False,1024,inf,0.9965503215789795
176,F-CBS (T=1.0),1.0,False,False,1024,inf,1.0619423389434814
176,F-CBS (T=2.0),2.0,False,False,1024,inf,1.0468952655792236
176,F-CBS (T=5.0),5.0,False,False,1024,inf,1.0281176567077637
176,F-CBS (T=10.0),10.0,False,False,1024,inf,1.1535382270812988
176,F-CBS (T=12.0),12.0,False,False,1024,inf,1.0280299186706543
176,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,1.0259463787078857
176,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,1.0378777980804443
176,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.044215202331543
176,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,1.0458261966705322
176,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,1.0131793022155762
177,CBS,,False,True,127,85.0,0.09018945693969727
177,F-CBS (T=1.0),1.0,False,True,12,85.0,0.008403301239013672
177,F-CBS (T=2.0),2.0,False,True,12,85.0,0.009316205978393555
177,F-CBS (T=5.0),5.0,False,True,10,85.0,0.007409095764160156
177,F-CBS (T=10.0),10.0,False,True,10,85.0,0.007215023040771484
177,F-CBS (T=12.0),12.0,False,True,10,85.0,0.00868082046508789
177,F-CBS Anneal (T=1.0→0),1.0,True,True,12,85.0,0.010035514831542969
177,F-CBS Anneal (T=2.0→0),2.0,True,True,12,85.0,0.00855112075805664
177,F-CBS Anneal (T=5.0→0),5.0,True,True,10,85.0,0.006453752517700195
177,F-CBS Anneal (T=10.0→0),10.0,True,True,10,85.0,0.006285190582275391
177,F-CBS Anneal (T=12.0→0),12.0,True,True,10,85.0,0.008201360702514648
178,CBS,,False,True,7,96.0,0.008086442947387695
178,F-CBS (T=1.0),1.0,False,True,7,96.0,0.006936550140380859
178,F-CBS (T=2.0),2.0,False,False,1024,inf,0.7662949562072754
178,F-CBS (T=5.0),5.0,False,False,1024,inf,0.7699623107910156
178,F-CBS (T=10.0),10.0,False,False,1024,inf,0.7991762161254883
178,F-CBS (T=12.0),12.0,False,False,1024,inf,0.7545347213745117
178,F-CBS Anneal (T=1.0→0),1.0,True,True,7,96.0,0.00625920295715332
178,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.7563698291778564
178,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.7777066230773926
178,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.7846426963806152
178,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.7573230266571045
179,CBS,,False,True,17,97.0,0.014828920364379883
179,F-CBS (T=1.0),1.0,False,True,10,97.0,0.010098457336425781
179,F-CBS (T=2.0),2.0,False,True,6,97.0,0.006878376007080078
179,F-CBS (T=5.0),5.0,False,True,6,97.0,0.008746862411499023
179,F-CBS (T=10.0),10.0,False,True,6,97.0,0.005384206771850586
179,F-CBS (T=12.0),12.0,False,True,6,97.0,0.00664973258972168
179,F-CBS Anneal (T=1.0→0),1.0,True,True,13,97.0,0.012435197830200195
179,F-CBS Anneal (T=2.0→0),2.0,True,True,6,97.0,0.006230831146240234
179,F-CBS Anneal (T=5.0→0),5.0,True,True,6,97.0,0.007053375244140625
179,F-CBS Anneal (T=10.0→0),10.0,True,True,6,97.0,0.00665593147277832
179,F-CBS Anneal (T=12.0→0),12.0,True,True,6,97.0,0.006468296051025391
180,CBS,,False,False,1024,inf,2.4834237098693848
180,F-CBS (T=1.0),1.0,False,False,1024,inf,2.5338590145111084
180,F-CBS (T=2.0),2.0,False,False,1024,inf,2.496721029281616
180,F-CBS (T=5.0),5.0,False,False,1024,inf,2.4983627796173096
180,F-CBS (T=10.0),10.0,False,False,1024,inf,4.486092567443848
180,F-CBS (T=12.0),12.0,False,False,1024,inf,4.364875316619873
180,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,2.537828207015991
180,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,2.4957163333892822
180,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,2.4439830780029297
180,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,4.510417222976685
180,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,4.6308276653289795
181,CBS,,False,False,1024,inf,0.5864946842193604
181,F-CBS (T=1.0),1.0,False,False,1024,inf,0.7037825584411621
181,F-CBS (T=2.0),2.0,False,False,1024,inf,0.6948866844177246
181,F-CBS (T=5.0),5.0,False,False,1024,inf,0.7062854766845703
181,F-CBS (T=10.0),10.0,False,False,1024,inf,0.7266330718994141
181,F-CBS (T=12.0),12.0,False,False,1024,inf,0.7143261432647705
181,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.7792925834655762
181,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,0.7215633392333984
181,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,0.7193589210510254
181,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,0.7224502563476562
181,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,0.7042026519775391
182,CBS,,False,True,17,61.0,0.010878324508666992
182,F-CBS (T=1.0),1.0,False,True,9,61.0,0.005158185958862305
182,F-CBS (T=2.0),2.0,False,True,8,61.0,0.0037012100219726562
182,F-CBS (T=5.0),5.0,False,True,7,62.0,0.004078865051269531
182,F-CBS (T=10.0),10.0,False,True,7,62.0,0.004461765289306641
182,F-CBS (T=12.0),12.0,False,True,7,62.0,0.0037589073181152344
182,F-CBS Anneal (T=1.0→0),1.0,True,True,23,61.0,0.012944221496582031
182,F-CBS Anneal (T=2.0→0),2.0,True,True,13,62.0,0.0072095394134521484
182,F-CBS Anneal (T=5.0→0),5.0,True,True,7,62.0,0.003988504409790039
182,F-CBS Anneal (T=10.0→0),10.0,True,True,7,62.0,0.0034050941467285156
182,F-CBS Anneal (T=12.0→0),12.0,True,True,7,62.0,0.0037508010864257812
183,CBS,,False,True,2,73.0,0.0026595592498779297
183,F-CBS (T=1.0),1.0,False,True,2,73.0,0.0020203590393066406
183,F-CBS (T=2.0),2.0,False,True,2,73.0,0.001775503158569336
183,F-CBS (T=5.0),5.0,False,True,2,73.0,0.0024950504302978516
183,F-CBS (T=10.0),10.0,False,True,2,73.0,0.0021829605102539062
183,F-CBS (T=12.0),12.0,False,True,2,73.0,0.002285480499267578
183,F-CBS Anneal (T=1.0→0),1.0,True,True,2,73.0,0.0021338462829589844
183,F-CBS Anneal (T=2.0→0),2.0,True,True,2,73.0,0.002333402633666992
183,F-CBS Anneal (T=5.0→0),5.0,True,True,2,73.0,0.00231170654296875
183,F-CBS Anneal (T=10.0→0),10.0,True,True,2,73.0,0.001664876937866211
183,F-CBS Anneal (T=12.0→0),12.0,True,True,2,73.0,0.0018184185028076172
184,CBS,,False,False,1024,inf,0.8862857818603516
184,F-CBS (T=1.0),1.0,False,True,11,80.0,0.008562088012695312
184,F-CBS (T=2.0),2.0,False,True,9,80.0,0.007692813873291016
184,F-CBS (T=5.0),5.0,False,True,9,80.0,0.01126241683959961
184,F-CBS (T=10.0),10.0,False,True,9,80.0,0.009315013885498047
184,F-CBS (T=12.0),12.0,False,True,9,80.0,0.009134054183959961
184,F-CBS Anneal (T=1.0→0),1.0,True,True,11,80.0,0.00874781608581543
184,F-CBS Anneal (T=2.0→0),2.0,True,True,16,80.0,0.012390851974487305
184,F-CBS Anneal (T=5.0→0),5.0,True,True,16,80.0,0.013147354125976562
184,F-CBS Anneal (T=10.0→0),10.0,True,True,16,80.0,0.013148784637451172
184,F-CBS Anneal (T=12.0→0),12.0,True,True,16,80.0,0.014507770538330078
185,CBS,,False,False,1024,inf,1.1263000965118408
185,F-CBS (T=1.0),1.0,False,False,1024,inf,1.2394015789031982
185,F-CBS (T=2.0),2.0,False,False,1024,inf,1.2988126277923584
185,F-CBS (T=5.0),5.0,False,False,1024,inf,1.2465336322784424
185,F-CBS (T=10.0),10.0,False,False,1024,inf,1.2719781398773193
185,F-CBS (T=12.0),12.0,False,False,1024,inf,1.2583589553833008
185,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,1.2668113708496094
185,F-CBS Anneal (T=2.0→0),2.0,True,False,1024,inf,1.2127106189727783
185,F-CBS Anneal (T=5.0→0),5.0,True,False,1024,inf,1.2906923294067383
185,F-CBS Anneal (T=10.0→0),10.0,True,False,1024,inf,1.3027315139770508
185,F-CBS Anneal (T=12.0→0),12.0,True,False,1024,inf,1.307720422744751
186,CBS,,False,False,1024,inf,0.6735222339630127
186,F-CBS (T=1.0),1.0,False,False,1024,inf,0.6273307800292969
186,F-CBS (T=2.0),2.0,False,False,1024,inf,0.6273484230041504
186,F-CBS (T=5.0),5.0,False,False,1024,inf,0.6994342803955078
186,F-CBS (T=10.0),10.0,False,False,1024,inf,0.6743829250335693
186,F-CBS (T=12.0),12.0,False,False,1024,inf,0.7029783725738525
186,F-CBS Anneal (T=1.0→0),1.0,True,False,1024,inf,0.6867046356201172
